tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
36,2026-09-04T23:26:10.865,21952,msedgewebview2.exe,121.8,35.9,0,0
36,2026-09-04T23:26:10.865,26536,msedgewebview2.exe,12.8,2.8,0,0
36,2026-09-04T23:26:10.865,30520,msedgewebview2.exe,151,154.1,0.1,2
36,2026-09-04T23:26:10.865,29844,msedgewebview2.exe,38.1,12,0,0
36,2026-09-04T23:26:10.865,24024,msedgewebview2.exe,20,8.5,0,0
36,2026-09-04T23:26:10.865,27240,msedgewebview2.exe,125,73.4,0,0
36,2026-09-04T23:26:10.865,27924,msedgewebview2.exe,23.8,8.7,0,0
36,2026-09-04T23:26:10.865,0,__TOTAL__,588.4,322.2,0.1,2
37,2026-09-04T23:26:11.874,29852,vera-media-manager.exe,95.9,26.8,0,0
37,2026-09-04T23:26:11.874,21952,msedgewebview2.exe,121.8,35.9,0,0
37,2026-09-04T23:26:11.874,26536,msedgewebview2.exe,12.8,2.8,0,0
